ts_utc,epoch,road_surface_temp,ambient_temp,dew_point_temp,rel_humidity_at_road_temp,water_film_height,water_film_surface,snow_height,ice_percentage,friction,road_condition,device_status,measurement_status,bt_signal_strength,bt_link_quality,lat,lon,speed_ms,altitude_geoid_m,hacc_m,gps_segment,bracket_s,gps_gap,marwis_session,saturated
2026-07-02T14:53:25.363+00:00,1783004005.363,23.582992553710938,21.61622810363769,20.66743469238281,83.6260986328125,152.4834442138672,50.85845184326172,0.0,0.0,0.7938870191574097,2.0,0.0,0.0,0.0,100.0,44.838815,20.495409,9.661,74.58,3.87,4.0,0.997,0,134859Z,0
2026-07-02T14:53:26.361+00:00,1783004006.361,23.41191864013672,21.62699508666992,20.671640396118164,83.75546264648438,115.43025207519533,42.654388427734375,0.0,0.0,0.7979217767715454,2.0,0.0,0.0,0.0,100.0,44.838775,20.495308,9.061,75.04,3.86,4.0,1.002,0,134859Z,0
2026-07-02T14:53:27.361+00:00,1783004007.361,23.582992553710938,21.63776397705078,20.671640396118164,84.62339782714844,102.55499267578124,39.654815673828125,0.0,0.0,0.7994135618209839,2.0,0.0,0.0,0.0,100.0,44.838736,20.495216,8.302,75.57,3.84,4.0,1.001,0,134859Z,0
2026-07-02T14:53:28.466+00:00,1783004008.466,23.647140502929688,21.64853286743164,20.67584800720215,83.77715301513672,83.812255859375,34.95056915283203,0.0,0.0,0.8017712831497192,1.0,0.0,0.0,0.0,100.0,44.838697,20.49513,6.83,75.97,3.84,4.0,0.999,0,134859Z,0
2026-07-02T14:53:29.352+00:00,1783004009.352,23.518842697143555,21.659299850463867,20.681453704833984,83.48300170898438,180.9984741210937,60.79328918457031,0.0,0.0,0.7890889048576355,2.0,0.0,0.0,0.0,100.0,44.838671,20.495073,5.657,76.24,3.84,4.0,1.002,0,134859Z,0
2026-07-02T14:53:30.441+00:00,1783004010.441,24.03206253051757,21.670068740844727,20.685657501220703,84.1523208618164,194.72640991210932,65.62857818603516,0.0,0.0,0.7867879271507263,2.0,0.0,0.0,0.0,100.0,44.838644,20.495015,4.704,76.57,3.85,4.0,0.996,0,134859Z,0
2026-07-02T14:53:31.469+00:00,1783004011.469,23.98928642272949,21.670068740844727,20.691261291503903,81.62287902832031,140.77157592773438,48.12622833251953,0.0,0.0,0.7952234148979187,2.0,0.0,0.0,0.0,100.0,44.838621,20.494969,4.039,76.74,3.85,4.0,1.003,0,134859Z,0
2026-07-02T14:53:32.440+00:00,1783004012.44,23.90373420715332,21.670068740844727,20.691261291503903,81.83275604248047,109.28472137451172,41.24353790283203,0.0,0.0,0.7986223101615906,2.0,0.0,0.0,0.0,100.0,44.838604,20.494935,3.195,76.99,3.82,4.0,0.997,0,134859Z,0
2026-07-02T14:53:33.421+00:00,1783004013.421,23.98928642272949,21.66647720336914,20.691261291503903,82.25431060791016,47.8884162902832,24.289405822753903,0.0,0.0,0.8071972727775574,1.0,0.0,0.0,0.0,100.0,44.838592,20.494913,1.865,77.13,3.84,4.0,1.001,0,134859Z,0
2026-07-02T14:53:34.488+00:00,1783004014.488,24.566654205322266,21.64853286743164,20.691261291503903,79.05046844482422,57.333404541015625,27.36960220336914,0.0,0.0,0.8056176900863647,1.0,0.0,0.0,0.0,100.0,44.838588,20.494908,0.452,77.09,3.84,4.0,1.007,0,134859Z,0
2026-07-02T14:53:35.446+00:00,1783004015.446,24.502471923828125,21.63776588439941,20.691261291503903,79.35443878173828,165.26602172851562,55.29409790039063,0.0,0.0,0.7917330265045166,2.0,0.0,0.0,0.0,100.0,44.838589,20.494907,0.0,77.09,3.82,4.0,0.993,0,134859Z,0
2026-07-02T14:53:36.549+00:00,1783004016.549,24.374176025390625,21.626996994018555,20.68069267272949,79.91400909423828,189.0175018310547,63.613555908203125,0.0,0.0,0.7877441048622131,2.0,0.0,0.0,0.0,100.0,44.838588,20.494906,0.0,77.1,3.82,4.0,1.003,0,134859Z,0
2026-07-02T14:53:37.424+00:00,1783004017.424,24.630802154541016,21.616230010986328,20.68069267272949,78.69676971435547,189.6845245361328,63.84867858886719,0.0,0.0,0.7876323461532593,2.0,0.0,0.0,0.0,100.0,44.838588,20.494906,0.0,77.1,3.82,4.0,0.999,0,134859Z,0
2026-07-02T14:53:38.480+00:00,1783004018.48,24.61009407043457,21.60546112060547,20.68069267272949,78.7942123413086,191.2923126220703,64.41575622558594,0.0,0.0,0.7873629927635193,2.0,0.0,0.0,0.0,100.0,44.838588,20.494906,0.0,77.1,3.82,4.0,0.999,0,134859Z,0
2026-07-02T14:53:39.449+00:00,1783004019.449,24.56734848022461,21.59469223022461,20.68069267272949,78.99579620361328,191.81832885742188,64.60138702392578,0.0,0.0,0.7872748374938965,2.0,0.0,0.0,0.0,100.0,44.838588,20.494906,0.0,77.1,3.82,4.0,1.003,0,134859Z,0
2026-07-02T14:53:40.634+00:00,1783004020.634,24.374868392944336,21.591100692749023,20.68069267272949,79.91069793701172,191.33084106445312,64.42935180664062,0.0,0.0,0.7873564958572388,2.0,0.0,0.0,0.0,100.0,44.838588,20.494906,0.0,77.1,3.82,4.0,0.998,0,134859Z,0
2026-07-02T14:53:41.505+00:00,1783004021.505,24.43901824951172,21.583919525146484,20.68069267272949,79.60446166992188,190.6634826660156,64.19390869140625,0.0,0.0,0.7874683141708374,2.0,0.0,0.0,0.0,100.0,44.838588,20.494906,0.0,77.1,3.82,4.0,0.999,0,134859Z,0
2026-07-02T14:53:42.562+00:00,1783004022.562,24.695646286010746,21.580326080322266,20.691261291503903,78.44351196289062,190.4623565673828,64.12296295166016,0.0,0.0,0.7875019907951355,2.0,0.0,0.0,0.0,100.0,44.838588,20.494906,0.0,77.1,3.81,4.0,1.001,0,134859Z,0
2026-07-02T14:53:43.527+00:00,1783004023.527,24.759796142578125,21.57673454284668,20.691261291503903,78.14361572265625,189.9902801513672,63.95648193359375,0.0,0.0,0.7875810861587524,2.0,0.0,0.0,0.0,100.0,44.838588,20.494906,0.0,77.1,3.81,4.0,1.0,0,134859Z,0
2026-07-02T14:53:44.639+00:00,1783004024.639,24.481101989746094,21.57673454284668,20.68069267272949,79.40428161621094,189.47900390625,63.77622985839844,0.0,0.0,0.7876667976379395,2.0,0.0,0.0,0.0,100.0,44.838584,20.494895,1.199,77.17,3.82,4.0,1.0,0,134859Z,0
2026-07-02T14:53:45.517+00:00,1783004025.517,24.86602210998535,21.5803279876709,20.68069267272949,77.599365234375,172.69639587402344,57.88579559326172,0.0,0.0,0.7904832363128662,2.0,0.0,0.0,0.0,100.0,44.838573,20.494873,2.682,77.27,3.92,4.0,1.0,0,134859Z,0
2026-07-02T14:53:46.605+00:00,1783004026.605,24.73838996887207,21.58750915527344,20.68489456176757,78.21289825439453,208.7655487060547,70.6097412109375,0.0,0.0,0.7844406366348267,2.0,0.0,0.0,0.0,100.0,44.838555,20.49484,3.238,77.36,3.92,4.0,0.997,0,134859Z,0
2026-07-02T14:53:47.605+00:00,1783004027.605,24.73838996887207,21.598278045654297,20.68489456176757,78.21289825439453,208.7655487060547,70.6097412109375,0.0,0.0,0.7844406366348267,2.0,0.0,0.0,0.0,100.0,44.838539,20.494811,2.786,77.43,3.88,4.0,1.005,0,134859Z,0
2026-07-02T14:53:48.676+00:00,1783004028.676,24.80257225036621,21.609045028686523,20.68489456176757,77.913818359375,123.74677276611328,44.50806427001953,0.0,0.0,0.7970043420791626,2.0,0.0,0.0,0.0,100.0,44.838525,20.494785,2.188,77.51,3.88,4.0,0.998,0,134859Z,0
2026-07-02T14:53:49.554+00:00,1783004029.554,24.695646286010746,21.619813919067383,20.69049453735352,78.43981170654297,100.92982482910156,39.26384353637695,0.0,0.0,0.7996087074279785,2.0,0.0,0.0,0.0,100.0,44.838515,20.494769,1.739,77.44,3.92,4.0,1.005,0,134859Z,0
2026-07-02T14:53:50.560+00:00,1783004030.56,24.41764640808105,21.63058090209961,20.69469451904297,79.77506256103516,89.90435028076172,36.5291633605957,0.0,0.0,0.8009775876998901,1.0,0.0,0.0,0.0,100.0,44.838507,20.494758,1.254,77.41,3.86,4.0,0.994,0,134859Z,0
2026-07-02T14:53:51.539+00:00,1783004031.539,24.86672019958496,21.63776397705078,20.70029067993164,77.68978881835938,75.32058715820312,32.65821838378906,0.0,0.0,0.8029282093048096,1.0,0.0,0.0,0.0,100.0,44.838498,20.494745,1.513,77.43,3.81,4.0,1.0,0,134859Z,0
2026-07-02T14:53:52.547+00:00,1783004032.547,24.80257225036621,21.64494705200196,20.70029067993164,77.9876937866211,121.35820770263672,43.98190307617188,0.0,0.0,0.7972643971443176,2.0,0.0,0.0,0.0,100.0,44.838486,20.494724,2.158,77.56,3.85,4.0,0.998,0,134859Z,0
2026-07-02T14:53:53.555+00:00,1783004033.555,24.86672019958496,21.65212821960449,20.704486846923828,77.70985412597656,134.11915588378906,46.738746643066406,0.0,0.0,0.795904815196991,2.0,0.0,0.0,0.0,100.0,44.838473,20.494705,2.017,77.67,3.84,4.0,1.003,0,134859Z,0
