ts_utc,lat,lon,channel,name,unit,value,status
2026-07-02T13:49:02.634+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:02.634+00:00,,,820,friction,,0.7286769151687622,0
2026-07-02T13:49:02.634+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:02.634+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:02.634+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:02.634+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:02.634+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:03.654+00:00,,,100,road_surface_temp,degC,26.968177795410156,0
2026-07-02T13:49:03.654+00:00,,,110,ambient_temp,degC,24.148113250732422,0
2026-07-02T13:49:03.654+00:00,,,120,dew_point_temp,degC,21.740575790405273,0
2026-07-02T13:49:03.654+00:00,,,200,rel_humidity_at_road_temp,%,73.12173461914062,0
2026-07-02T13:49:03.654+00:00,,,600,water_film_height,um,217.53611755371094,0
2026-07-02T13:49:03.654+00:00,,,601,water_film_surface,um,73.74056243896484,0
2026-07-02T13:49:03.654+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:03.654+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:03.654+00:00,,,820,friction,,0.782977283000946,0
2026-07-02T13:49:03.654+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:03.654+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:03.654+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:03.654+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:03.654+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:04.678+00:00,,,100,road_surface_temp,degC,26.90427589416504,0
2026-07-02T13:49:04.678+00:00,,,110,ambient_temp,degC,24.148113250732422,0
2026-07-02T13:49:04.678+00:00,,,120,dew_point_temp,degC,21.74573516845703,0
2026-07-02T13:49:04.678+00:00,,,200,rel_humidity_at_road_temp,%,73.41983032226562,0
2026-07-02T13:49:04.678+00:00,,,600,water_film_height,um,667.6842651367188,0
2026-07-02T13:49:04.678+00:00,,,601,water_film_surface,um,261.3106994628906,0
2026-07-02T13:49:04.678+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:04.678+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:04.678+00:00,,,820,friction,,0.7101002931594849,0
2026-07-02T13:49:04.678+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:04.678+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:04.678+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:04.678+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:04.678+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:05.673+00:00,,,100,road_surface_temp,degC,26.90427589416504,0
2026-07-02T13:49:05.673+00:00,,,110,ambient_temp,degC,24.144174575805664,0
2026-07-02T13:49:05.673+00:00,,,120,dew_point_temp,degC,21.75261116027832,0
2026-07-02T13:49:05.673+00:00,,,200,rel_humidity_at_road_temp,%,73.45066833496094,0
2026-07-02T13:49:05.673+00:00,,,600,water_film_height,um,660.265869140625,0
2026-07-02T13:49:05.673+00:00,,,601,water_film_surface,um,257.6250305175781,0
2026-07-02T13:49:05.673+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:05.673+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:05.673+00:00,,,820,friction,,0.711284875869751,0
2026-07-02T13:49:05.673+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:05.673+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:05.673+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:05.673+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:05.673+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:06.682+00:00,,,100,road_surface_temp,degC,26.77646827697754,0
2026-07-02T13:49:06.682+00:00,,,110,ambient_temp,degC,24.136287689208984,0
2026-07-02T13:49:06.682+00:00,,,120,dew_point_temp,degC,21.757766723632812,0
2026-07-02T13:49:06.682+00:00,,,200,rel_humidity_at_road_temp,%,74.02783966064453,0
2026-07-02T13:49:06.682+00:00,,,600,water_film_height,um,545.81494140625,0
2026-07-02T13:49:06.682+00:00,,,601,water_film_surface,um,203.97946166992188,0
2026-07-02T13:49:06.682+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:06.682+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:06.682+00:00,,,820,friction,,0.7295516729354858,0
2026-07-02T13:49:06.682+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:06.682+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:06.682+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:06.682+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:06.682+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:07.790+00:00,,,100,road_surface_temp,degC,26.77646827697754,0
2026-07-02T13:49:07.790+00:00,,,110,ambient_temp,degC,24.124465942382812,0
2026-07-02T13:49:07.790+00:00,,,120,dew_point_temp,degC,21.764636993408203,0
2026-07-02T13:49:07.790+00:00,,,200,rel_humidity_at_road_temp,%,74.05889892578125,0
2026-07-02T13:49:07.790+00:00,,,600,water_film_height,um,532.9962158203125,0
2026-07-02T13:49:07.790+00:00,,,601,water_film_surface,um,198.30332946777344,0
2026-07-02T13:49:07.790+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:07.790+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:07.790+00:00,,,820,friction,,0.7316015958786011,0
2026-07-02T13:49:07.790+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:07.790+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:07.790+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:07.790+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:07.790+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:08.703+00:00,,,100,road_surface_temp,degC,26.84037208557129,0
2026-07-02T13:49:08.703+00:00,,,110,ambient_temp,degC,24.11264419555664,0
2026-07-02T13:49:08.703+00:00,,,120,dew_point_temp,degC,21.76978874206543,0
2026-07-02T13:49:08.703+00:00,,,200,rel_humidity_at_road_temp,%,73.80438232421875,0
2026-07-02T13:49:08.703+00:00,,,600,water_film_height,um,510.7130126953125,0
2026-07-02T13:49:08.703+00:00,,,601,water_film_surface,um,188.57598876953125,0
2026-07-02T13:49:08.703+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:08.703+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:08.703+00:00,,,820,friction,,0.7351692318916321,0
2026-07-02T13:49:08.703+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:08.703+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:08.703+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:08.703+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:08.703+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:09.717+00:00,,,100,road_surface_temp,degC,27.095983505249023,0
2026-07-02T13:49:09.717+00:00,,,110,ambient_temp,degC,24.100818634033203,0
2026-07-02T13:49:09.717+00:00,,,120,dew_point_temp,degC,21.776657104492188,0
2026-07-02T13:49:09.717+00:00,,,200,rel_humidity_at_road_temp,%,72.73530578613281,0
2026-07-02T13:49:09.717+00:00,,,600,water_film_height,um,579.0065307617188,0
2026-07-02T13:49:09.717+00:00,,,601,water_film_surface,um,218.96536254882812,0
2026-07-02T13:49:09.717+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:09.717+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:09.717+00:00,,,820,friction,,0.724250078201294,0
2026-07-02T13:49:09.717+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:09.717+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:09.717+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:09.717+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:09.717+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:10.740+00:00,,,100,road_surface_temp,degC,26.90427589416504,0
2026-07-02T13:49:10.740+00:00,,,110,ambient_temp,degC,24.08899688720703,0
2026-07-02T13:49:10.740+00:00,,,120,dew_point_temp,degC,21.768070220947266,0
2026-07-02T13:49:10.740+00:00,,,200,rel_humidity_at_road_temp,%,73.52002716064453,0
2026-07-02T13:49:10.740+00:00,,,600,water_film_height,um,572.8736572265625,0
2026-07-02T13:49:10.740+00:00,,,601,water_film_surface,um,216.16397094726562,0
2026-07-02T13:49:10.740+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:10.740+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:10.740+00:00,,,820,friction,,0.7252290844917297,0
2026-07-02T13:49:10.740+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:10.740+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:10.740+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:10.740+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:10.740+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:11.752+00:00,,,100,road_surface_temp,degC,26.84037208557129,0
2026-07-02T13:49:11.752+00:00,,,110,ambient_temp,degC,24.077173233032227,0
2026-07-02T13:49:11.752+00:00,,,120,dew_point_temp,degC,21.776657104492188,0
2026-07-02T13:49:11.752+00:00,,,200,rel_humidity_at_road_temp,%,73.8353271484375,0
2026-07-02T13:49:11.752+00:00,,,600,water_film_height,um,609.5451049804688,0
2026-07-02T13:49:11.752+00:00,,,601,water_film_surface,um,233.14662170410156,0
2026-07-02T13:49:11.752+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:11.752+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:11.752+00:00,,,820,friction,,0.719377338886261,0
2026-07-02T13:49:11.752+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:11.752+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:11.752+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:11.752+00:00,,,4040,bt_signal_strength,dBm,-10,0
2026-07-02T13:49:11.752+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:12.744+00:00,,,100,road_surface_temp,degC,26.84037208557129,0
2026-07-02T13:49:12.744+00:00,,,110,ambient_temp,degC,24.065349578857422,0
2026-07-02T13:49:12.744+00:00,,,120,dew_point_temp,degC,21.776657104492188,0
2026-07-02T13:49:12.744+00:00,,,200,rel_humidity_at_road_temp,%,73.8353271484375,0
2026-07-02T13:49:12.744+00:00,,,600,water_film_height,um,633.01953125,0
2026-07-02T13:49:12.744+00:00,,,601,water_film_surface,um,244.3245849609375,0
2026-07-02T13:49:12.744+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:12.744+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:12.744+00:00,,,820,friction,,0.7156327366828918,0
2026-07-02T13:49:12.744+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:12.744+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:12.744+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:12.744+00:00,,,4040,bt_signal_strength,dBm,-10,0
2026-07-02T13:49:12.744+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:13.771+00:00,,,100,road_surface_temp,degC,26.414342880249023,0
2026-07-02T13:49:13.771+00:00,,,110,ambient_temp,degC,24.053524017333984,0
2026-07-02T13:49:13.771+00:00,,,120,dew_point_temp,degC,21.76978874206543,0
2026-07-02T13:49:13.771+00:00,,,200,rel_humidity_at_road_temp,%,75.67890930175781,0
2026-07-02T13:49:13.771+00:00,,,600,water_film_height,um,1041.293212890625,0
2026-07-02T13:49:13.771+00:00,,,601,water_film_surface,um,959.51806640625,0
2026-07-02T13:49:13.771+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:13.771+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:13.771+00:00,,,820,friction,,0.5896220803260803,0
2026-07-02T13:49:13.771+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:13.771+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:13.771+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:13.771+00:00,,,4040,bt_signal_strength,dBm,-10,0
2026-07-02T13:49:13.771+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:14.763+00:00,,,100,road_surface_temp,degC,26.499534606933594,0
2026-07-02T13:49:14.763+00:00,,,110,ambient_temp,degC,24.04170036315918,0
2026-07-02T13:49:14.763+00:00,,,120,dew_point_temp,degC,21.76978874206543,0
2026-07-02T13:49:14.763+00:00,,,200,rel_humidity_at_road_temp,%,75.29981231689453,0
2026-07-02T13:49:14.763+00:00,,,600,water_film_height,um,1604.38916015625,0
2026-07-02T13:49:14.763+00:00,,,601,water_film_surface,um,1604.38916015625,0
2026-07-02T13:49:14.763+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:14.763+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:14.763+00:00,,,820,friction,,0.560909628868103,0
2026-07-02T13:49:14.763+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:14.763+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:14.763+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:14.763+00:00,,,4040,bt_signal_strength,dBm,-10,0
2026-07-02T13:49:14.763+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:15.782+00:00,,,100,road_surface_temp,degC,26.414342880249023,0
2026-07-02T13:49:15.782+00:00,,,110,ambient_temp,degC,24.033815383911133,0
2026-07-02T13:49:15.782+00:00,,,120,dew_point_temp,degC,21.764636993408203,0
2026-07-02T13:49:15.782+00:00,,,200,rel_humidity_at_road_temp,%,75.65510559082031,0
2026-07-02T13:49:15.782+00:00,,,600,water_film_height,um,1850.007080078125,0
2026-07-02T13:49:15.782+00:00,,,601,water_film_surface,um,1850.007080078125,0
2026-07-02T13:49:15.782+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:15.782+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:15.782+00:00,,,820,friction,,0.5566752552986145,0
2026-07-02T13:49:15.782+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:15.782+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:15.782+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:15.782+00:00,,,4040,bt_signal_strength,dBm,-10,0
2026-07-02T13:49:15.782+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:16.797+00:00,,,100,road_surface_temp,degC,26.414342880249023,0
2026-07-02T13:49:16.797+00:00,,,110,ambient_temp,degC,24.033815383911133,0
2026-07-02T13:49:16.797+00:00,,,120,dew_point_temp,degC,21.757766723632812,0
2026-07-02T13:49:16.797+00:00,,,200,rel_humidity_at_road_temp,%,75.62337493896484,0
2026-07-02T13:49:16.797+00:00,,,600,water_film_height,um,2043.997802734375,0
2026-07-02T13:49:16.797+00:00,,,601,water_film_surface,um,2043.997802734375,0
2026-07-02T13:49:16.797+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:16.797+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:16.797+00:00,,,820,friction,,0.5545286536216736,0
2026-07-02T13:49:16.797+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:16.797+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:16.797+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:16.797+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:16.797+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:17.933+00:00,,,100,road_surface_temp,degC,26.627342224121094,0
2026-07-02T13:49:17.933+00:00,,,110,ambient_temp,degC,24.033815383911133,0
2026-07-02T13:49:17.933+00:00,,,120,dew_point_temp,degC,21.757766723632812,0
2026-07-02T13:49:17.933+00:00,,,200,rel_humidity_at_road_temp,%,74.68025970458984,0
2026-07-02T13:49:17.933+00:00,,,600,water_film_height,um,2018.710205078125,0
2026-07-02T13:49:17.933+00:00,,,601,water_film_surface,um,2018.710205078125,0
2026-07-02T13:49:17.933+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:17.933+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:17.933+00:00,,,820,friction,,0.5547636151313782,0
2026-07-02T13:49:17.933+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:17.933+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:17.933+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:17.933+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:17.933+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:18.847+00:00,,,100,road_surface_temp,degC,26.350406646728516,0
2026-07-02T13:49:18.847+00:00,,,110,ambient_temp,degC,24.033815383911133,0
2026-07-02T13:49:18.847+00:00,,,120,dew_point_temp,degC,21.75261116027832,0
2026-07-02T13:49:18.847+00:00,,,200,rel_humidity_at_road_temp,%,75.88520050048828,0
2026-07-02T13:49:18.847+00:00,,,600,water_film_height,um,1207.524658203125,0
2026-07-02T13:49:18.847+00:00,,,601,water_film_surface,um,1207.524658203125,0
2026-07-02T13:49:18.847+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:18.847+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:18.847+00:00,,,820,friction,,0.5741280317306519,0
2026-07-02T13:49:18.847+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:18.847+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:18.847+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:18.847+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:18.847+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:19.876+00:00,,,100,road_surface_temp,degC,26.350406646728516,0
2026-07-02T13:49:19.876+00:00,,,110,ambient_temp,degC,24.033815383911133,0
2026-07-02T13:49:19.876+00:00,,,120,dew_point_temp,degC,21.74573516845703,0
2026-07-02T13:49:19.876+00:00,,,200,rel_humidity_at_road_temp,%,75.85334014892578,0
2026-07-02T13:49:19.876+00:00,,,600,water_film_height,um,1557.37890625,0
2026-07-02T13:49:19.876+00:00,,,601,water_film_surface,um,1557.37890625,0
2026-07-02T13:49:19.876+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:19.876+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:19.876+00:00,,,820,friction,,0.5619851350784302,0
2026-07-02T13:49:19.876+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:19.876+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:19.876+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:19.876+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:19.876+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:20.800+00:00,,,100,road_surface_temp,degC,26.627342224121094,0
2026-07-02T13:49:20.800+00:00,,,110,ambient_temp,degC,24.033815383911133,0
2026-07-02T13:49:20.800+00:00,,,120,dew_point_temp,degC,21.74573516845703,0
2026-07-02T13:49:20.800+00:00,,,200,rel_humidity_at_road_temp,%,74.62541961669922,0
2026-07-02T13:49:20.800+00:00,,,600,water_film_height,um,1002.8654174804688,0
2026-07-02T13:49:20.800+00:00,,,601,water_film_surface,um,997.3946533203125,0
2026-07-02T13:49:20.800+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:20.800+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:20.800+00:00,,,820,friction,,0.5867314338684082,0
2026-07-02T13:49:20.800+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:20.800+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:20.800+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:20.800+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:20.800+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:21.817+00:00,,,100,road_surface_temp,degC,26.350406646728516,0
2026-07-02T13:49:21.817+00:00,,,110,ambient_temp,degC,24.033815383911133,0
2026-07-02T13:49:21.817+00:00,,,120,dew_point_temp,degC,21.740575790405273,0
2026-07-02T13:49:21.817+00:00,,,200,rel_humidity_at_road_temp,%,75.82945251464844,0
2026-07-02T13:49:21.817+00:00,,,600,water_film_height,um,1031.8453369140625,0
2026-07-02T13:49:21.817+00:00,,,601,water_film_surface,um,505.5953369140625,0
2026-07-02T13:49:21.817+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:21.817+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:21.817+00:00,,,820,friction,,0.6482221484184265,0
2026-07-02T13:49:21.817+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:21.817+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:21.817+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:21.817+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:21.817+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:22.837+00:00,,,100,road_surface_temp,degC,26.2865047454834,0
2026-07-02T13:49:22.837+00:00,,,110,ambient_temp,degC,24.033815383911133,0
2026-07-02T13:49:22.837+00:00,,,120,dew_point_temp,degC,21.740575790405273,0
2026-07-02T13:49:22.837+00:00,,,200,rel_humidity_at_road_temp,%,76.11592102050781,0
2026-07-02T13:49:22.837+00:00,,,600,water_film_height,um,981.086669921875,0
2026-07-02T13:49:22.837+00:00,,,601,water_film_surface,um,458.41204833984375,0
2026-07-02T13:49:22.837+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:22.837+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:22.837+00:00,,,820,friction,,0.6579424142837524,0
2026-07-02T13:49:22.837+00:00,,,900,road_condition,code,2,0
2026-07-02T13:49:22.837+00:00,,,4000,device_status,bitfield,0,0
2026-07-02T13:49:22.837+00:00,,,4001,measurement_status,bitfield,0,0
2026-07-02T13:49:22.837+00:00,,,4040,bt_signal_strength,dBm,0,0
2026-07-02T13:49:22.837+00:00,,,4041,bt_link_quality,%,100,0
2026-07-02T13:49:23.842+00:00,,,100,road_surface_temp,degC,26.094797134399414,0
2026-07-02T13:49:23.842+00:00,,,110,ambient_temp,degC,24.033815383911133,0
2026-07-02T13:49:23.842+00:00,,,120,dew_point_temp,degC,21.740575790405273,0
2026-07-02T13:49:23.842+00:00,,,200,rel_humidity_at_road_temp,%,76.98267364501953,0
2026-07-02T13:49:23.842+00:00,,,600,water_film_height,um,1100.324462890625,0
2026-07-02T13:49:23.842+00:00,,,601,water_film_surface,um,591.7188720703125,0
2026-07-02T13:49:23.842+00:00,,,612,snow_height,mm,0.0,0
2026-07-02T13:49:23.842+00:00,,,800,ice_percentage,%,0.0,0
2026-07-02T13:49:23.842+00:00,,,820,friction,,0.6326805353164673,0
